CDR20291_3551	1198
CDR20291_3552	3757
CDR20291_0001	2351
CDR20291_0002	3455
CDR20291_0003	21225
CDR20291_0004	6068
CDR20291_0005	14307
CDR20291_0006	4183
CDR20291_0007	11360
CDR20291_0008	6009
CDR20291_0009	598
CDR20291_0010	41999
CDR20291_0011	2946
CDR20291_0012	1898
CDR20291_0013	2583
CDR20291_0014	7284
CDR20291_0015	28130
CDR20291_0016	10177
CDR20291_0017	6374
CDR20291_0018	16034
CDR20291_0019	12129
CDR20291_0020	531
CDR20291_0021	37
CDR20291_0022	66
CDR20291_0023	277
CDR20291_0024	414
CDR20291_0025	454
CDR20291_0026	669
CDR20291_0027	668
CDR20291_0028	1378
CDR20291_0029	198
CDR20291_0030	15
CDR20291_0031	13
CDR20291_0032	82
CDR20291_0033	3
CDR20291_0034	18
CDR20291_0035	1009
CDR20291_0036	1533
CDR20291_0037	1102
CDR20291_0038	31326
CDR20291_0039	43194
CDR20291_0040	21451
CDR20291_0041	18739
CDR20291_0042	4616
CDR20291_0043	7009
CDR20291_0044	3234
CDR20291_0045	12281
CDR20291_0046	7322
CDR20291_0047	1243
CDR20291_0048	6656
CDR20291_0049	4074
CDR20291_0050	6062
CDR20291_0051	96655
CDR20291_0052	1016
CDR20291_0053	3922
CDR20291_0054	21651
CDR20291_0055	17414
CDR20291_0056	40040
CDR20291_0057	28496
CDR20291_0058	21730
CDR20291_0059	3003
CDR20291_0060	113739
CDR20291_0061	132699
CDR20291_0062	21454
CDR20291_0063	31976
CDR20291_0064	195120
CDR20291_0065	27404
CDR20291_0066	10404
CDR20291_0067	38029
CDR20291_0068	33979
CDR20291_0069	8874
CDR20291_0070	50642
CDR20291_0071	8879
CDR20291_0072	10534
CDR20291_0073	42495
CDR20291_0074	15577
CDR20291_0075	4950
CDR20291_0076	7088
CDR20291_0077	12294
CDR20291_0078	10062
CDR20291_0079	21725
CDR20291_0080	2662
CDR20291_0081	13708
CDR20291_0082	24568
CDR20291_0083	14812
CDR20291_0084	27096
CDR20291_0085	5084
CDR20291_0086	23209
CDR20291_0087	67323
CDR20291_0088	37131
CDR20291_0089	40046
CDR20291_0090	4680
CDR20291_0091	2781
CDR20291_0092	673
CDR20291_0093	10574
CDR20291_0094	18579
CDR20291_0095	33020
CDR20291_0096	65316
CDR20291_0097	18362
CDR20291_0098	4911
CDR20291_0099	4434
CDR20291_0100	4018
CDR20291_0101	3255
CDR20291_0102	0
CDR20291_0103	15096
CDR20291_0104	1077
CDR20291_0105	22708
CDR20291_0106	29756
CDR20291_0107	5716
CDR20291_0108	2622
CDR20291_0109	5411
CDR20291_0110	3
CDR20291_0111	16284
CDR20291_0112	19005
CDR20291_0113	8076
CDR20291_0114	2339
CDR20291_0115	32640
CDR20291_0116	22815
CDR20291_0117	13708
CDR20291_0118	33603
CDR20291_0119	68233
CDR20291_0120	3200
CDR20291_0121	1455
CDR20291_0122	12870
CDR20291_0123	5853
CDR20291_0124	3898
CDR20291_0125	24
CDR20291_0126	6896
CDR20291_0127	3362
CDR20291_0128	131
CDR20291_0129	13056
CDR20291_0130	58
CDR20291_0131	2152
CDR20291_0132	664
CDR20291_0133	1054
CDR20291_0134	91
CDR20291_0135	173
CDR20291_0136	932
CDR20291_0137	286
CDR20291_0138	881
CDR20291_0139	251
CDR20291_0140	199
CDR20291_0141	12505
CDR20291_0142	28848
CDR20291_0143	9285
CDR20291_0144	6150
CDR20291_0145	4173
CDR20291_0146	4444
CDR20291_0147	979
CDR20291_0148	1108
CDR20291_0149	2051
CDR20291_0150	1442
CDR20291_0151	4591
CDR20291_0152	6466
CDR20291_0153	354
CDR20291_0154	2656
CDR20291_0155	3596
CDR20291_0156	904
CDR20291_0157	949
CDR20291_0158	146
CDR20291_0159	414
CDR20291_0160	368
CDR20291_0161	364
CDR20291_0162	27
CDR20291_0163	220
CDR20291_0164	64
CDR20291_0165	215
CDR20291_0166	224
CDR20291_0167	1086
CDR20291_0168	459
CDR20291_0169	5042
CDR20291_0170	7057
CDR20291_0171	14558
CDR20291_0172	477
CDR20291_0173	3619
CDR20291_0174	1213
CDR20291_0175	18941
CDR20291_0176	2010
CDR20291_0177	8544
CDR20291_0178	25391
CDR20291_0179	336
CDR20291_0180	75452
CDR20291_0181	237
CDR20291_0182	1420
CDR20291_0183	0
CDR20291_0184	15863
CDR20291_0185	2881
CDR20291_0186	1902
CDR20291_0187	2635
CDR20291_0188	3793
CDR20291_0189	1795
CDR20291_0190	1255
CDR20291_0191	2046
CDR20291_0192	1851
CDR20291_0193	3546
CDR20291_0194	1741
CDR20291_0195	31338
CDR20291_0196	1259
CDR20291_0197	0
CDR20291_0198	31846
CDR20291_0199	8492
CDR20291_0200	953
CDR20291_0201	386
CDR20291_0202	223
CDR20291_0203	64
CDR20291_0204	1085
CDR20291_0205	6313
CDR20291_0206	102
CDR20291_0207	15
CDR20291_0208	81
CDR20291_0209	18
CDR20291_0210	84
CDR20291_0211	897
CDR20291_0212	58
CDR20291_0213	13
CDR20291_0214	271
CDR20291_0215	621
CDR20291_0216	1003
CDR20291_0217	3303
CDR20291_0218	2593
CDR20291_0219	857
CDR20291_0220	2324
CDR20291_0221	2304
CDR20291_0222	14349
CDR20291_0223	667
CDR20291_0224	2082
CDR20291_0225	936
CDR20291_0226	2125
CDR20291_0227	1517
CDR20291_0228	992
CDR20291_0229	466
CDR20291_0230	429
CDR20291_0231	480
CDR20291_0232	3490
CDR20291_0233	2566
CDR20291_0234	574
CDR20291_0235	230
CDR20291_0236	814
CDR20291_0237	500
CDR20291_0238	6625
CDR20291_0239	659
CDR20291_0240	33884
CDR20291_0241	3177
CDR20291_0242	4319
CDR20291_0243	5336
CDR20291_0244	1671
CDR20291_0245	3104
CDR20291_0246	4752
CDR20291_0247	4358
CDR20291_0248	454
CDR20291_0249	760
CDR20291_0250	440
CDR20291_0251	3757
CDR20291_0252	2169
CDR20291_0253	1420
CDR20291_0254	3431
CDR20291_0255	425
CDR20291_0256	1816
CDR20291_0257	1096
CDR20291_0258	3376
CDR20291_0259	210
CDR20291_0260	2695
CDR20291_0261	2308
CDR20291_0262	887
CDR20291_0263	385
CDR20291_0264	1835
CDR20291_0265	358
CDR20291_0266	4941
CDR20291_0267	6054
CDR20291_0268	1766
CDR20291_0269	1958
CDR20291_0270	1105
CDR20291_0271	490
CDR20291_0272	1641
CDR20291_0273	1796
CDR20291_0274	1928
CDR20291_0275	795
CDR20291_0276	2745
CDR20291_0277	24181
CDR20291_0278	4509
CDR20291_0279	3551
CDR20291_0280	801
CDR20291_0281	308
CDR20291_0282	240
CDR20291_0283	295
CDR20291_0284	313
CDR20291_0285	3143
CDR20291_0286	3175
CDR20291_0287	44
CDR20291_0288	17
CDR20291_0289	13
CDR20291_0290	30
CDR20291_0291	57
CDR20291_0292	42
CDR20291_0293	53
CDR20291_0294	45
CDR20291_0295	175
CDR20291_0296	153
CDR20291_0297	145
CDR20291_0298	8026
CDR20291_0299	754
CDR20291_0300	367
CDR20291_0301	2520
CDR20291_0302	1578
CDR20291_0303	1364
CDR20291_0304	1089
CDR20291_0305	420
CDR20291_0306	319
CDR20291_0307	341
CDR20291_0308	143
CDR20291_0309	229
CDR20291_0310	210
CDR20291_0311	3289
CDR20291_0312	3414
CDR20291_0313	2467
CDR20291_0314	2547
CDR20291_0315	1833
CDR20291_0316	187
CDR20291_0317	1181
CDR20291_0318	19886
CDR20291_0319	174
CDR20291_0320	10
CDR20291_0321	1934
CDR20291_0322	1550
CDR20291_0323	2509
CDR20291_0324	1536
CDR20291_0325	1235
CDR20291_0326	153
CDR20291_0327	2095
CDR20291_0328	3424
CDR20291_0329	42683
CDR20291_0330	11831
CDR20291_0331	22561
CDR20291_0332	38788
CDR20291_0333	16808
CDR20291_0334	11037
CDR20291_0335	6641
CDR20291_0336	7115
CDR20291_0337	210
CDR20291_0338	34820
CDR20291_0339	356
CDR20291_0340	120
CDR20291_0341	334
CDR20291_0342	709
CDR20291_0343	693
CDR20291_0344	784
CDR20291_0345	15902
CDR20291_0346	650
CDR20291_0347	283
CDR20291_0348	771
CDR20291_0349	1532
CDR20291_0350	7940
CDR20291_0351	1200
CDR20291_0352	1889
CDR20291_0353	3869
CDR20291_0354	3826
CDR20291_0355	3024
CDR20291_0356	1246
CDR20291_0357	2135
CDR20291_0358	1522
CDR20291_0359	1892
CDR20291_0360	1336
CDR20291_0361	549
CDR20291_0362	383
CDR20291_0363	3548
CDR20291_0364	1518
CDR20291_0365	68344
CDR20291_0366	135035
CDR20291_0367	82094
CDR20291_0368	132850
CDR20291_0369	116445
CDR20291_0370	140657
CDR20291_0371	102521
CDR20291_0372	151376
CDR20291_0373	6734
CDR20291_0374	72990
CDR20291_0375	380
CDR20291_0376	0
CDR20291_0377	8290
CDR20291_0376_0	0
CDR20291_0378	6270
CDR20291_0379	1207
CDR20291_0380	150
CDR20291_0381	2802
CDR20291_0382	787
CDR20291_0383	623
CDR20291_0384	1104
CDR20291_0385	40
CDR20291_0386	3
CDR20291_0387	54
CDR20291_0388	2
CDR20291_0389	75
CDR20291_0390	32
CDR20291_0391	8
CDR20291_0392	73
CDR20291_0393	40
CDR20291_0394	458
CDR20291_0395	940
CDR20291_0396	2949
CDR20291_0397	250
CDR20291_0398	16
CDR20291_0399	209
CDR20291_0400	264
CDR20291_0401	1674
CDR20291_0402	3847
CDR20291_0403	1917
CDR20291_0404	1167
CDR20291_0405	2425
CDR20291_0406	129
CDR20291_0407	1964
CDR20291_0408	2917
CDR20291_0409	74
CDR20291_0410	183
CDR20291_0411	344
CDR20291_0412	3675
CDR20291_0413	790
CDR20291_0414	845
CDR20291_0415	549
CDR20291_0416	1381
CDR20291_0417	298
CDR20291_0418	131
CDR20291_0419	776
CDR20291_0420	343
CDR20291_0421	377
CDR20291_0422	566
CDR20291_0423	1632
CDR20291_0424	4508
CDR20291_0425	180
CDR20291_0426	14
CDR20291_0427	110
CDR20291_0428	324
CDR20291_0429	167
CDR20291_0430	1920
CDR20291_0431	122
CDR20291_0432	1263
CDR20291_0433	20
CDR20291_0434	74
CDR20291_0435	105
CDR20291_0436	264
CDR20291_0437	378
CDR20291_0438	156
CDR20291_0439	298
CDR20291_0440	6861
CDR20291_0441	3585
CDR20291_0442	6641
CDR20291_0443	1944
CDR20291_0444	944
CDR20291_0445	12418
CDR20291_0446	6291
CDR20291_0447	4062
CDR20291_0448	6858
CDR20291_0449	4021
CDR20291_0450	9562
CDR20291_0451	13500
CDR20291_0452	139
CDR20291_0453	33848
CDR20291_0454	6591
CDR20291_0455	14932
CDR20291_0456	326
CDR20291_0457	490
CDR20291_0458	612
CDR20291_0459	847
CDR20291_0460	1148
CDR20291_0461	909
CDR20291_0462	3195
CDR20291_0463	6525
CDR20291_0464	6602
CDR20291_0465	615
CDR20291_0466	1414
CDR20291_0467	1370
CDR20291_0468	448
CDR20291_0469	7377
CDR20291_0470	6937
CDR20291_0471	4720
CDR20291_0472	1802
CDR20291_0473	11563
CDR20291_0474	2408
CDR20291_0475	53
CDR20291_0476	25
CDR20291_0477	32
CDR20291_0478	977
CDR20291_0479	1236
CDR20291_0480	1073
CDR20291_0481	1673
CDR20291_0482	3869
CDR20291_0483	3105
CDR20291_0484	11145
CDR20291_0485	1568
CDR20291_0486	4705
CDR20291_0487	1246
CDR20291_0488	679
CDR20291_0489	2952
CDR20291_0490	446
CDR20291_0491	1618
CDR20291_0492	5623
CDR20291_0493	1301
CDR20291_0494	2251
CDR20291_0495	393
CDR20291_0496	440
CDR20291_0497	1655
CDR20291_0498	25655
CDR20291_0499	0
CDR20291_0500	1192
CDR20291_0499_0	0
CDR20291_0501	3079
CDR20291_0502	2044
CDR20291_0503	2360
CDR20291_0504	3471
CDR20291_0505	2275
CDR20291_0506	835
CDR20291_0507	2779
CDR20291_0508	596
CDR20291_0509	4406
CDR20291_0510	133
CDR20291_0511	923
CDR20291_0512	313
CDR20291_0513	0
CDR20291_0514	3185
CDR20291_0513_0	0
CDR20291_0515	7491
CDR20291_0516	697
CDR20291_0517	50
CDR20291_0518	113
CDR20291_0519	5899
CDR20291_0520	2132
CDR20291_0521	12
CDR20291_0522	19
CDR20291_0523	96
CDR20291_0524	808
CDR20291_0525	316
CDR20291_0526	256
CDR20291_0527	1047
CDR20291_0528	934
CDR20291_0529	0
CDR20291_0530	7015
CDR20291_0529_0	0
CDR20291_0531	1276
CDR20291_0532	1338
CDR20291_0533	323
CDR20291_0534	351
CDR20291_0535	289
CDR20291_0536	37
CDR20291_0537	103
CDR20291_0538	6092
CDR20291_0539	1243
CDR20291_0540	191
CDR20291_0541	32
CDR20291_0542	23
CDR20291_0543	10
CDR20291_0544	2
CDR20291_0545	12
CDR20291_0546	280
CDR20291_0547	136
CDR20291_0548	10
CDR20291_0549	4311
CDR20291_0550	20536
CDR20291_0551	27914
CDR20291_0552	1208
CDR20291_0553	202
CDR20291_0554	253
CDR20291_0555	833
CDR20291_0556	334
CDR20291_0557	952
CDR20291_0558	615
CDR20291_0559	292
CDR20291_0560	114
CDR20291_0561	1393
CDR20291_0562	218
CDR20291_0563	336
CDR20291_0564	97
CDR20291_0565	520
CDR20291_0566	691
CDR20291_0567	898
CDR20291_0568	565
CDR20291_0569	4063
CDR20291_0570	4476
CDR20291_0571	30
CDR20291_0572	127
CDR20291_0573	389
CDR20291_0574	298
CDR20291_0575	882
CDR20291_0576	529
CDR20291_0577	707
CDR20291_0578	422
CDR20291_0579	602
CDR20291_0580	665
CDR20291_0581	0
CDR20291_0582	2477
CDR20291_0583	144
CDR20291_0584	6631
CDR20291_0585	139
CDR20291_0586	161
CDR20291_0587	529
CDR20291_0588	20
CDR20291_0589	4
CDR20291_0590	12
CDR20291_0591	671
CDR20291_0592	1436
CDR20291_0593	75
CDR20291_0594	99
CDR20291_0595	8710
CDR20291_0596	768
CDR20291_0597	2
CDR20291_0598	264
CDR20291_0599	235
CDR20291_0600	67
CDR20291_0601	58
CDR20291_0602	66
CDR20291_0603	232
CDR20291_0604	254
CDR20291_0605	110
CDR20291_0606	67
CDR20291_0607	553
CDR20291_0608	771
CDR20291_0609	2400
CDR20291_0610	130
CDR20291_0611	5558
CDR20291_0612	3801
CDR20291_0613	13068
CDR20291_0614	420
CDR20291_0615	2234
CDR20291_0616	361
CDR20291_0617	133
CDR20291_0618	1799
CDR20291_0619	286
CDR20291_0620	625
CDR20291_0621	495
CDR20291_0622	5241
CDR20291_0623	3116
CDR20291_0624	1284
CDR20291_0625	12418
CDR20291_0626	36430
CDR20291_0627	12699
CDR20291_0628	370
CDR20291_0629	6486
CDR20291_0630	2573
CDR20291_0631	2269
CDR20291_0632	4997
CDR20291_0633	19944
CDR20291_0634	59279
CDR20291_0635	10488
CDR20291_0636	1414
CDR20291_0637	21774
CDR20291_0638	2266
CDR20291_0639	6377
CDR20291_0640	5451
CDR20291_0641	3
CDR20291_0642	2917
CDR20291_0643	18054
CDR20291_0644	2028
CDR20291_0645	21412
CDR20291_0646	1908
CDR20291_0647	2244
CDR20291_0648	1416
CDR20291_0649	2067
CDR20291_0650	3351
CDR20291_0651	1769
CDR20291_0652	3378
CDR20291_0653	5252
CDR20291_0654	3437
CDR20291_0655	11347
CDR20291_0656	3722
CDR20291_0657	1989
CDR20291_0658	819
CDR20291_0659	897
CDR20291_0660	899
CDR20291_0661	1461
CDR20291_0662	11157
CDR20291_0663	7713
CDR20291_0664	2292
CDR20291_0665	206
CDR20291_0666	1379
CDR20291_0667	1136
CDR20291_0668	117
CDR20291_0669	95
CDR20291_0670	138
CDR20291_0671	1330
CDR20291_0672	1573
CDR20291_0673	2032
CDR20291_0674	183
CDR20291_0675	3237
CDR20291_0676	7636
CDR20291_0677	3130
CDR20291_0678	1339
CDR20291_0679	1588
CDR20291_0680	2091
CDR20291_0681	3546
CDR20291_0682	8983
CDR20291_0683	5416
CDR20291_0684	4615
CDR20291_0685	11809
CDR20291_0686	2579
CDR20291_0687	68940
CDR20291_0688	115
CDR20291_0689	15049
CDR20291_0690	417
CDR20291_0691	44
CDR20291_0692	101
CDR20291_0693	72
CDR20291_0694	272
CDR20291_0695	236
CDR20291_0696	115
CDR20291_0697	757
CDR20291_0698	2119
CDR20291_0699	275
CDR20291_0700	647
CDR20291_0701	1199
CDR20291_0702	16
CDR20291_0703	90
CDR20291_0704	86
CDR20291_0705	7506
CDR20291_0706	276
CDR20291_0707	116
CDR20291_0708	404
CDR20291_0709	365
CDR20291_0710	1425
CDR20291_0711	5977
CDR20291_0712	36793
CDR20291_0713	223
CDR20291_0714	309
CDR20291_0715	890
CDR20291_0716	11206
CDR20291_0717	1861
CDR20291_0718	590
CDR20291_0719	6044
CDR20291_0720	5239
CDR20291_0721	4203
CDR20291_0722	1082
CDR20291_0723	16
CDR20291_0724	2
CDR20291_0725	8190
CDR20291_0726	14176
CDR20291_0727	2852
CDR20291_0728	28
CDR20291_0729	57
CDR20291_0730	104
CDR20291_0731	12
CDR20291_0732	35
CDR20291_0733	97
CDR20291_0734	80
CDR20291_0735	64
CDR20291_0736	172
CDR20291_0737	815
CDR20291_0738	2632
CDR20291_0739	72
CDR20291_0740	1915
CDR20291_0741	2629
CDR20291_0742	10823
CDR20291_0743	7626
CDR20291_0744	2766
CDR20291_0745	2750
CDR20291_0746	935
CDR20291_0747	1396
CDR20291_0748	2142
CDR20291_0749	2206
CDR20291_0750	4016
CDR20291_0751	5760
CDR20291_0752	1201
CDR20291_0753	1067
CDR20291_0754	1772
CDR20291_0755	6382
CDR20291_0756	3357
CDR20291_0757	3045
CDR20291_0758	3875
CDR20291_0759	655
CDR20291_0760	19668
CDR20291_0761	1146
CDR20291_0762	551
CDR20291_0763	2120
CDR20291_0764	1033
CDR20291_0765	2907
CDR20291_0766	3083
CDR20291_0767	5042
CDR20291_0768	2349
CDR20291_0769	3378
CDR20291_0770	3540
CDR20291_0771	9208
CDR20291_0772	1099
CDR20291_0773	2555
CDR20291_0774	13581
CDR20291_0775	30
CDR20291_0776	2359
CDR20291_0777	139
CDR20291_0778	458
CDR20291_0779	3818
CDR20291_0780	474
CDR20291_0781	1099
CDR20291_0782	1306
CDR20291_0783	24028
CDR20291_0784	18456
CDR20291_0785	46016
CDR20291_0786	19924
CDR20291_0787	17169
CDR20291_0788	0
CDR20291_0789	5
CDR20291_0790	7
CDR20291_0791	71
CDR20291_0792	73
CDR20291_0793	558
CDR20291_0794	1904
CDR20291_0795	2149
CDR20291_0796	100
CDR20291_0797	3113
CDR20291_0798	3321
CDR20291_0799	1601
CDR20291_0800	3050
CDR20291_0801	1771
CDR20291_0802	133947
CDR20291_0803	57548
CDR20291_0804	57214
CDR20291_0805	8086
CDR20291_0806	3150
CDR20291_0807	2096
CDR20291_0808	4129
CDR20291_0809	3813
CDR20291_0810	2126
CDR20291_0811	8703
CDR20291_0812	2297
CDR20291_0813	1763
CDR20291_0814	4047
CDR20291_0815	7500
CDR20291_0816	4361
CDR20291_0817	5763
CDR20291_0818	494
CDR20291_0819	115
CDR20291_0820	486
CDR20291_0821	765
CDR20291_0822	4576
CDR20291_0823	19585
CDR20291_0824	11945
CDR20291_0825	0
CDR20291_0826	7937
CDR20291_0825_0	0
CDR20291_0827	649
CDR20291_0828	9867
CDR20291_0829	1862
CDR20291_0830	9632
CDR20291_0831	11841
CDR20291_0832	91
CDR20291_0833	1639
CDR20291_0834	1608
CDR20291_0835	941
CDR20291_0836	955
CDR20291_0837	1848
CDR20291_0838	2872
CDR20291_0839	15372
CDR20291_0840	1288
CDR20291_0841	256
CDR20291_0842	114
CDR20291_0843	83
CDR20291_0844	23
CDR20291_0845	145
CDR20291_0846	1884
CDR20291_0847	10755
CDR20291_0848	6783
CDR20291_0849	10071
CDR20291_0850	3428
CDR20291_0851	4582
CDR20291_0852	2995
CDR20291_0853	216
CDR20291_0854	222
CDR20291_0855	431
CDR20291_0856	1755
CDR20291_0857	1251
CDR20291_0858	3143
CDR20291_0859	159
CDR20291_0860	314
CDR20291_0861	642
CDR20291_0862	587
CDR20291_0863	3213
CDR20291_0864	1856
CDR20291_0865	3274
CDR20291_0866	4981
CDR20291_0867	4377
CDR20291_0868	129
CDR20291_0869	279
CDR20291_0870	593
CDR20291_0871	3294
CDR20291_0872	472
CDR20291_0873	406
CDR20291_0874	612
CDR20291_0875	8
CDR20291_0876	18
CDR20291_0877	165
